latitude,longitude,zipcode,age,sex,race_cat,arrest_type,arr_date2
34.0375,-118.27,90015,37,M,White,Misdemeanor,2018-12-13
34.0512,-118.2787,90006,60,M,LatinX,Felony,2018-12-13
34.1513,-118.4509,91403,29,M,Black,Misdemeanor,2018-12-13
34.0343,-118.4478,90064,25,M,LatinX,Felony,2018-12-13
34.2012,-118.4094,91605,21,F,Black,Misdemeanor,2018-12-13
34.0186,-118.2657,90011,27,F,LatinX,Felony,2018-12-13
34.0017,-118.2979,90037,61,M,Black,Misdemeanor,2018-12-13
34.023,-118.351,90016,23,M,Black,Misdemeanor,2018-12-13
34.098,-118.3483,90046,39,M,White,Misdemeanor,2018-12-13
34.0601,-118.2761,90057,28,M,Black,Infraction,2018-12-13
33.9918,-118.4791,NA,36,M,LatinX,Infraction,2018-12-13
33.9797,-118.2739,90003,21,M,Black,Felony,2018-12-13
34.0549,-118.2778,90057,28,M,LatinX,Infraction,2018-12-13
34.0472,-118.3025,90006,64,M,Other,Misdemeanor,2018-12-13
34.0514,-118.2451,90012,31,M,White,Felony,2018-12-13
34.2651,-118.582,91311,49,F,Other,Misdemeanor,2018-12-13
34.1836,-118.4509,91411,24,M,LatinX,Misdemeanor,2018-12-13
34.0865,-118.1647,90032,33,M,LatinX,Felony,2018-12-13
34.2048,-118.4531,91405,26,M,LatinX,Misdemeanor,2018-12-13
33.8542,-118.2994,90502,52,M,Black,Felony,2018-12-13
34.1985,-118.4662,91405,23,F,Black,Misdemeanor,2018-12-13
33.9712,-118.2652,90003,22,M,LatinX,Felony,2018-12-13
34.0387,-118.2439,90021,38,M,Black,Misdemeanor,2018-12-13
34.0783,-118.3092,90004,32,F,Black,Misdemeanor,2018-12-13
34.0998,-118.3282,90028,41,M,White,Misdemeanor,2018-12-13
34.2905,-118.5455,91326,22,M,Black,Misdemeanor,2018-12-13
34.0667,-118.2703,90057,62,F,Black,Infraction,2018-12-13
33.7388,-118.2923,90731,39,M,LatinX,Felony,2018-12-13
34.2318,-118.4536,91402,0,F,LatinX,Dependent,2018-12-13
34.2646,-118.469,91345,27,M,LatinX,Misdemeanor,2018-12-13
34.0423,-118.2452,90014,30,M,LatinX,Other,2018-12-13
34.0981,-118.3032,90027,33,M,Black,Felony,2018-12-13
34.1831,-118.4523,91411,26,M,LatinX,Felony,2018-12-13
34.2573,-118.4586,91345,30,M,LatinX,Felony,2018-12-13
34.2085,-118.4662,91405,17,F,Black,Dependent,2018-12-13
34.033,-118.4324,90064,52,M,LatinX,Felony,2018-12-13
34.2356,-118.4835,91343,37,M,Other,Misdemeanor,2018-12-13
34.0483,-118.2631,90017,26,F,Black,Misdemeanor,2018-12-13
33.7216,-118.2946,90731,52,M,LatinX,Felony,2018-12-13
34.1016,-118.4698,90077,23,F,White,Misdemeanor,2018-12-13
33.9601,-118.287,90044,40,F,Black,Misdemeanor,2018-12-13
33.995,-118.4512,90291,21,M,LatinX,Misdemeanor,2018-12-13
34.039,-118.24,90021,21,M,Black,Misdemeanor,2018-12-13
34.0835,-118.3266,90038,55,M,Black,Misdemeanor,2018-12-13
33.9712,-118.2652,90003,38,M,LatinX,Felony,2018-12-13
33.9362,-118.2379,90059,46,M,LatinX,Misdemeanor,2018-12-13
34.0632,-118.2831,90057,20,M,LatinX,Felony,2018-12-13
34.0618,-118.2992,90010,33,F,Other,Misdemeanor,2018-12-13
34.0037,-118.3089,90062,53,M,Black,Felony,2018-12-13
34.221,-118.5989,91304,41,M,Other,Misdemeanor,2018-12-13
34.162,-118.4166,91423,22,F,White,Felony,2018-12-13
34.0654,-118.3091,90020,20,M,LatinX,Felony,2018-12-13
34.0174,-118.2802,90007,30,M,LatinX,Misdemeanor,2018-12-13
34.2216,-118.4404,91402,24,M,Other,Misdemeanor,2018-12-13
34.0387,-118.2439,90021,39,M,Black,Misdemeanor,2018-12-13
34.2265,-118.433,91331,37,M,LatinX,Felony,2018-12-13
34.0173,-118.3547,90008,21,M,Black,Felony,2018-12-13
34.0886,-118.3027,90029,30,M,LatinX,Misdemeanor,2018-12-13
34.0601,-118.2761,90057,29,M,Black,Misdemeanor,2018-12-13
34.0601,-118.2761,90057,29,M,Black,Felony,2018-12-13
34.1034,-118.3325,90028,37,M,LatinX,Felony,2018-12-13
34.2554,-118.4169,91331,32,M,LatinX,Misdemeanor,2018-12-13
34.059,-118.2725,90057,27,F,LatinX,Felony,2018-12-13
34.0168,-118.2557,90011,26,M,LatinX,Felony,2018-12-13
34.1532,-118.4983,91436,51,M,LatinX,Felony,2018-12-13
34.1149,-118.2458,90065,41,M,LatinX,Misdemeanor,2018-12-13
34.0297,-118.3248,90018,28,M,Black,Felony,2018-12-13
33.9746,-118.309,90047,23,F,Black,Felony,2018-12-13
34.0145,-118.298,90037,29,M,LatinX,Felony,2018-12-13
34.0998,-118.3267,90028,23,M,White,Felony,2018-12-13
34.0449,-118.2137,90033,47,M,LatinX,Felony,2018-12-13
33.9301,-118.2916,90044,19,M,Black,Felony,2018-12-13
34.0532,-118.2425,90012,50,M,Black,Felony,2018-12-13
34.1939,-118.4641,91405,42,M,LatinX,Misdemeanor,2018-12-13
34.2905,-118.4581,91342,19,M,LatinX,Felony,2018-12-12
34.0467,-118.3347,90019,30,M,LatinX,Misdemeanor,2018-12-12
34.2282,-118.5907,91304,30,F,Black,Felony,2018-12-12
34.2085,-118.4673,91406,29,M,LatinX,Felony,2018-12-12
34.0404,-118.2504,90014,55,M,Black,Misdemeanor,2018-12-12
33.9601,-118.287,90044,41,M,Black,Felony,2018-12-12
34.0219,-118.2571,90011,36,M,Black,Misdemeanor,2018-12-12
34.0453,-118.2197,90033,34,F,LatinX,Misdemeanor,2018-12-12
34.1813,-118.3703,91606,26,F,LatinX,Misdemeanor,2018-12-12
34.0486,-118.2066,90033,30,M,LatinX,Felony,2018-12-12
34.0654,-118.3016,90020,36,M,Other,Felony,2018-12-12
33.9708,-118.2783,90003,32,M,LatinX,Misdemeanor,2018-12-12
34.0037,-118.3045,90062,27,M,Black,Felony,2018-12-12
34.0467,-118.3347,90019,47,M,Black,Felony,2018-12-12
33.9829,-118.3338,90043,28,F,Black,Misdemeanor,2018-12-12
33.9546,-118.2782,90003,36,M,Black,Felony,2018-12-12
33.9303,-118.2493,90059,20,M,Black,Felony,2018-12-12
34.0579,-118.2649,90017,32,M,Black,Felony,2018-12-12
33.9383,-118.2739,90061,21,F,Black,Misdemeanor,2018-12-12
34.261,-118.4698,91345,26,M,LatinX,Felony,2018-12-12
33.9893,-118.2664,90011,61,M,LatinX,Felony,2018-12-12
34.2576,-118.4265,91331,50,M,LatinX,Felony,2018-12-12
34.1015,-118.244,90039,17,M,LatinX,Misdemeanor,2018-12-12
34.0325,-118.3514,90016,53,F,Black,Misdemeanor,2018-12-12
34.0146,-118.3089,90062,35,M,Black,Infraction,2018-12-12
33.9237,-118.2826,90061,11,M,Black,Dependent,2018-12-12
33.7538,-118.2905,90731,26,M,White,Felony,2018-12-12
34.2636,-118.44,91331,38,M,Black,Felony,2018-12-12
34.0561,-118.5512,90272,32,M,Black,Felony,2018-12-12
34.1867,-118.4575,91411,30,M,LatinX,Infraction,2018-12-12
34.0219,-118.2571,90011,57,M,Black,Felony,2018-12-12
34.244,-118.5583,91324,30,F,White,Misdemeanor,2018-12-12
34.1667,-118.5908,91364,33,M,White,Felony,2018-12-12
34.0468,-118.2415,90013,65,M,White,Misdemeanor,2018-12-12
34.1867,-118.4575,91411,48,M,LatinX,Infraction,2018-12-12
34.0484,-118.2068,90033,18,F,LatinX,Misdemeanor,2018-12-12
34.0435,-118.2471,90014,37,M,Black,Misdemeanor,2018-12-12
34.1379,-118.364,91604,54,M,Black,Misdemeanor,2018-12-12
33.9832,-118.4327,90292,60,M,White,Misdemeanor,2018-12-12
34.0439,-118.2479,90014,21,M,White,Misdemeanor,2018-12-12
34.059,-118.2824,90057,64,M,Other,Misdemeanor,2018-12-12
34.0078,-118.2827,90037,59,M,LatinX,Infraction,2018-12-12
34.0412,-118.2474,90014,42,M,Black,Misdemeanor,2018-12-12
34.0601,-118.2761,90057,44,M,Other,Infraction,2018-12-12
34.0435,-118.2427,90013,61,M,Black,Misdemeanor,2018-12-12
34.2282,-118.4536,91402,30,M,LatinX,Misdemeanor,2018-12-12
34.0589,-118.2821,90057,39,M,White,Infraction,2018-12-12
34.0219,-118.2571,90011,45,M,Black,Misdemeanor,2018-12-12
34.2072,-118.4312,91405,20,F,Other,Infraction,2018-12-12
34.2661,-118.4221,91331,55,F,Black,Misdemeanor,2018-12-12
34.0398,-118.2413,90021,50,M,Black,Misdemeanor,2018-12-12
34.1867,-118.4575,91411,54,M,LatinX,Infraction,2018-12-12
33.9708,-118.2783,90003,58,F,LatinX,Misdemeanor,2018-12-12
34.0219,-118.2571,90011,39,F,LatinX,Misdemeanor,2018-12-12
34.0146,-118.3089,90062,26,M,Black,Infraction,2018-12-12
34.0372,-118.276,90015,40,M,White,Misdemeanor,2018-12-12
34.2202,-118.571,91306,32,M,LatinX,Felony,2018-12-12
34.1038,-118.3151,90028,56,M,Black,Felony,2018-12-12
33.7483,-118.2931,90731,47,M,LatinX,Misdemeanor,2018-12-12
34.1837,-118.4465,91401,31,M,White,Felony,2018-12-12
33.9867,-118.2859,90044,15,F,LatinX,Dependent,2018-12-12
34.1737,-118.5535,91356,35,F,LatinX,Misdemeanor,2018-12-12
34.1722,-118.4052,91607,26,F,White,Felony,2018-12-12
33.9651,-118.2827,90003,21,F,Black,Misdemeanor,2018-12-12
33.9951,-118.3171,90062,62,M,Black,Misdemeanor,2018-12-12
34.0898,-118.2075,90031,27,M,Other,Felony,2018-12-12
34.1852,-118.5641,91367,34,M,White,Felony,2018-12-12
34.0646,-118.263,90026,23,M,LatinX,Felony,2018-12-12
34.0596,-118.2749,90057,33,M,LatinX,Infraction,2018-12-12
33.9551,-118.2827,90003,30,F,Other,Misdemeanor,2018-12-12
34.1577,-118.3801,91601,32,M,White,Misdemeanor,2018-12-12
34.0219,-118.2571,90011,23,M,Black,Misdemeanor,2018-12-12
34.0516,-118.2561,90071,24,M,LatinX,Misdemeanor,2018-12-12
34.0597,-118.3031,90005,17,M,LatinX,Felony,2018-12-12
34.2022,-118.4815,91406,31,M,LatinX,Felony,2018-12-12
33.9832,-118.4327,90292,58,M,White,Misdemeanor,2018-12-12
33.9861,-118.2696,90003,43,M,Black,Felony,2018-12-12
34.0674,-118.2916,90020,58,M,LatinX,Misdemeanor,2018-12-12
34.0637,-118.3562,90036,16,F,Black,Dependent,2018-12-12
34.1053,-118.2785,90027,19,M,LatinX,Misdemeanor,2018-12-12
33.9713,-118.2673,90003,59,M,LatinX,Felony,2018-12-12
34.1918,-118.6467,91307,35,F,White,Felony,2018-12-12
34.0219,-118.2571,90011,56,F,Black,Felony,2018-12-12
34.0487,-118.2683,90015,26,M,LatinX,Misdemeanor,2018-12-12
33.9319,-118.2603,90059,16,M,Black,Felony,2018-12-12
33.9807,-118.2827,90003,21,F,White,Misdemeanor,2018-12-12
34.2427,-118.5907,91311,16,M,LatinX,Felony,2018-12-12
34.2627,-118.4347,91331,35,M,White,Other,2018-12-12
34.0458,-118.243,90013,53,M,LatinX,Misdemeanor,2018-12-12
34.0703,-118.268,90026,42,F,LatinX,Felony,2018-12-12
33.9637,-118.3156,90047,35,M,Black,Misdemeanor,2018-12-12
33.9401,-118.2761,90003,59,M,LatinX,Felony,2018-12-12
34.0407,-118.2468,90014,31,M,LatinX,Misdemeanor,2018-12-12
34.0452,-118.3582,90019,27,M,LatinX,Misdemeanor,2018-12-12
34.3155,-118.4343,91342,19,M,LatinX,Misdemeanor,2018-12-12
34.0285,-118.4522,90064,56,M,White,Misdemeanor,2018-12-12
34.0256,-118.3351,90016,27,M,Black,Felony,2018-12-12
34.0853,-118.3277,90038,67,M,White,Felony,2018-12-12
34.1577,-118.3774,91602,57,M,White,Misdemeanor,2018-12-12
33.9933,-118.28,90037,38,F,LatinX,Misdemeanor,2018-12-12
34.0458,-118.243,90013,41,M,LatinX,Misdemeanor,2018-12-12
34.0219,-118.2571,90011,27,M,Black,Misdemeanor,2018-12-12
34.0791,-118.2929,90004,24,F,LatinX,Misdemeanor,2018-12-12
34.204,-118.429,91405,26,M,LatinX,Felony,2018-12-12
34.0435,-118.2471,90014,34,M,LatinX,Misdemeanor,2018-12-12
34.0359,-118.246,90021,68,M,Black,Misdemeanor,2018-12-12
34.1547,-118.453,91403,30,M,Black,Felony,2018-12-12
34.0601,-118.2761,90057,57,M,Black,Infraction,2018-12-12
34.0376,-118.2166,90023,45,F,LatinX,Misdemeanor,2018-12-12
33.7378,-118.2804,90731,40,F,Black,Misdemeanor,2018-12-12
34.2072,-118.4312,91405,23,M,LatinX,Misdemeanor,2018-12-12
34.046,-118.2799,90006,27,M,LatinX,Infraction,2018-12-12
34.0073,-118.298,90037,35,F,LatinX,Felony,2018-12-12
34.0425,-118.3818,90034,37,F,Black,Misdemeanor,2018-12-12
34.0898,-118.2075,90031,21,M,LatinX,Other,2018-12-12
33.9708,-118.2783,90003,51,M,LatinX,Misdemeanor,2018-12-12
34.244,-118.5583,91324,25,M,LatinX,Misdemeanor,2018-12-12
34.0467,-118.3347,90019,30,F,LatinX,Misdemeanor,2018-12-12
34.1649,-118.379,91601,24,M,Black,Misdemeanor,2018-12-12
34.0601,-118.2761,90057,48,M,White,Infraction,2018-12-12
34.0751,-118.2157,90031,20,M,LatinX,Felony,2018-12-12
34.0853,-118.3441,90038,27,F,White,Misdemeanor,2018-12-12
34.0442,-118.2439,90013,49,M,LatinX,Misdemeanor,2018-12-12
34.203,-118.4662,91405,35,M,LatinX,Misdemeanor,2018-12-12
34.0247,-118.3089,90018,21,M,Black,Felony,2018-12-12
34.0523,-118.2809,90006,32,M,LatinX,Misdemeanor,2018-12-12
34.046,-118.2799,90006,27,M,LatinX,Infraction,2018-12-12
33.791,-118.2657,90744,22,F,LatinX,Felony,2018-12-12
34.0462,-118.2585,90017,20,M,LatinX,Misdemeanor,2018-12-12
34.25,-118.4675,91345,22,M,LatinX,Misdemeanor,2018-12-12
34.0861,-118.1782,90032,53,M,LatinX,Felony,2018-12-12
34.2994,-118.4663,91342,29,M,LatinX,Felony,2018-12-12
33.9969,-118.298,90037,29,F,LatinX,Felony,2018-12-12
34.203,-118.4662,91405,20,M,LatinX,Misdemeanor,2018-12-12
34.0488,-118.2518,90013,26,M,White,Misdemeanor,2018-12-12
34.2471,-118.4482,91331,31,M,LatinX,Felony,2018-12-12
34.0391,-118.2581,90015,56,M,Black,Misdemeanor,2018-12-12
34.1903,-118.48,91406,21,M,LatinX,Misdemeanor,2018-12-12
34.0174,-118.3089,90018,43,F,Other,Misdemeanor,2018-12-12
34.2598,-118.3223,91040,58,M,White,Felony,2018-12-12
33.9357,-118.2652,90061,18,F,LatinX,Felony,2018-12-12
33.9765,-118.2827,90003,22,F,Black,Misdemeanor,2018-12-12
34.0448,-118.2474,90013,39,M,White,Misdemeanor,2018-12-12
34.1043,-118.3224,90028,30,M,White,Misdemeanor,2018-12-12
34.0219,-118.2571,90011,24,M,Black,Misdemeanor,2018-12-12
34.2907,-118.5285,91344,19,M,White,Misdemeanor,2018-12-12
34.0325,-118.3514,90016,64,M,Black,Misdemeanor,2018-12-12
34.0523,-118.2676,90017,18,M,Other,Misdemeanor,2018-12-12
34.153,-118.4487,91403,28,M,White,Other,2018-12-12
34.1487,-118.4354,91423,34,M,White,Infraction,2018-12-12
34.2907,-118.5285,91344,19,M,White,Misdemeanor,2018-12-12
34.2907,-118.5285,91344,20,F,Other,Misdemeanor,2018-12-12
33.9755,-118.2892,90044,36,M,Black,Felony,2018-12-12
34.0702,-118.2344,90012,27,M,LatinX,Felony,2018-12-12
34.1649,-118.379,91601,31,F,Black,Misdemeanor,2018-12-12
34.0442,-118.2439,90013,49,M,Black,Felony,2018-12-12
34.2907,-118.5285,91344,19,F,LatinX,Misdemeanor,2018-12-12
33.9918,-118.4791,NA,24,M,Black,Infraction,2018-12-12
34.2907,-118.5285,91344,19,M,White,Misdemeanor,2018-12-12
33.9332,-118.2527,90059,17,M,Black,Felony,2018-12-12
34.1837,-118.4465,91401,23,M,Black,Misdemeanor,2018-12-12
34.1867,-118.4575,91411,58,M,White,Infraction,2018-12-12
34.0596,-118.2749,90057,44,M,LatinX,Infraction,2018-12-12
34.103,-118.3225,90028,21,M,Black,Infraction,2018-12-12
34.0333,-118.2697,90015,54,M,Black,Misdemeanor,2018-12-12
33.8503,-118.2992,90502,45,M,LatinX,Felony,2018-12-12
34.0338,-118.337,90016,40,M,LatinX,Misdemeanor,2018-12-12
34.2258,-118.5994,91304,69,M,LatinX,Felony,2018-12-12
34.0852,-118.1739,90032,36,M,LatinX,Misdemeanor,2018-12-12
33.9465,-118.2826,90003,21,M,Black,Felony,2018-12-12
34.0907,-118.3384,90038,34,M,LatinX,Felony,2018-12-12
33.8926,-118.2874,90247,26,F,Black,Misdemeanor,2018-12-12
34.0459,-118.2545,90014,47,M,LatinX,Misdemeanor,2018-12-12
34.2246,-118.5885,91304,21,M,LatinX,Misdemeanor,2018-12-12
34.1938,-118.4702,91406,43,M,Black,Felony,2018-12-12
34.0618,-118.3004,90010,47,M,White,Misdemeanor,2018-12-12
34.064,-118.3614,90036,24,M,Other,Felony,2018-12-12
34.1827,-118.4444,91401,21,M,Black,Felony,2018-12-12
33.994,-118.4526,90291,29,M,LatinX,Felony,2018-12-12
34.0126,-118.3403,90008,27,F,Black,Felony,2018-12-12
33.9165,-118.2916,90044,28,F,White,Felony,2018-12-12
33.9637,-118.3156,90047,60,M,Black,Misdemeanor,2018-12-12
34.0283,-118.3492,90016,27,F,LatinX,Felony,2018-12-12
34.0126,-118.3403,90008,15,M,Black,Felony,2018-12-12
34.1422,-118.223,90041,26,M,LatinX,Misdemeanor,2018-12-12
34.0109,-118.3089,90062,58,F,Black,Misdemeanor,2018-12-12
34.2069,-118.4312,91405,22,M,LatinX,Infraction,2018-12-12
33.9861,-118.2675,90003,53,F,Black,Misdemeanor,2018-12-12
34.2545,-118.2979,91042,48,M,White,Other,2018-12-12
33.9708,-118.2783,90003,59,M,Black,Felony,2018-12-12
33.7771,-118.26220000000001,90744,33,M,LatinX,Felony,2018-12-12
34.0416,-118.244,90021,62,M,LatinX,Felony,2018-12-12
34.0327,-118.2683,90015,42,M,Black,Felony,2018-12-12
33.9519,-118.2827,90003,28,M,LatinX,Felony,2018-12-12
34.1016,-118.3417,90028,49,M,Other,Felony,2018-12-12
34.2076,-118.4287,91405,20,F,LatinX,Infraction,2018-12-12
34.0398,-118.2413,90021,52,M,Black,Misdemeanor,2018-12-12
34.0291,-118.3089,90018,58,F,Black,Misdemeanor,2018-12-12
34.0155,-118.2441,90011,30,M,LatinX,Felony,2018-12-12
33.7361,-118.2901,90731,56,M,White,Misdemeanor,2018-12-12
33.9859,-118.4707,90291,25,M,White,Misdemeanor,2018-12-12
34.2905,-118.5455,91326,22,M,LatinX,Misdemeanor,2018-12-12
34.0473,-118.2462,90013,45,M,LatinX,Felony,2018-12-12
34.0215,-118.2868,90089,19,M,LatinX,Misdemeanor,2018-12-12
34.2355,-118.5885,91311,29,F,White,Misdemeanor,2018-12-12
33.9774,-118.2739,90003,15,F,LatinX,Dependent,2018-12-12
33.9432,-118.4013,90045,28,M,LatinX,Felony,2018-12-12
34.0317,-118.2769,90007,21,M,LatinX,Felony,2018-12-12
34.07,-118.1998,90031,66,M,LatinX,Misdemeanor,2018-12-12
34.0486,-118.2066,90033,23,M,LatinX,Felony,2018-12-12
34.0184,-118.2977,90007,21,M,Black,Misdemeanor,2018-12-12
34.0454,-118.309,90006,18,F,Black,Misdemeanor,2018-12-12
34.0416,-118.244,90021,54,M,Black,Felony,2018-12-12
33.9993,-118.3244,90043,36,M,Black,Misdemeanor,2018-12-12
34.1252,-118.2283,90065,21,M,LatinX,Felony,2018-12-12
34.2905,-118.5455,91326,28,M,LatinX,Misdemeanor,2018-12-12
34.2179,-118.5014,91406,63,M,Black,Other,2018-12-12
33.9773,-118.2892,90044,18,M,LatinX,Felony,2018-12-12
34.2905,-118.5455,91326,22,M,LatinX,Misdemeanor,2018-12-12
34.0242,-118.3722,90016,36,M,Black,Felony,2018-12-12
34.2485,-118.4491,91331,22,F,LatinX,Misdemeanor,2018-12-12
34.1802,-118.5308,91356,48,M,Black,Misdemeanor,2018-12-12
34.1918,-118.6467,91307,24,M,LatinX,Felony,2018-12-12
34.0601,-118.2761,90057,51,M,LatinX,Infraction,2018-12-12
34.043,-118.2732,90015,26,M,Black,Felony,2018-12-12
34.0621,-118.2619,90026,25,M,LatinX,Misdemeanor,2018-12-12
34.0516,-118.2526,90071,65,M,White,Misdemeanor,2018-12-12
34.2455,-118.4177,91331,40,M,LatinX,Misdemeanor,2018-12-12
34.061,-118.2775,90057,33,M,LatinX,Felony,2018-12-12
34.2427,-118.4502,91402,29,M,Black,Misdemeanor,2018-12-12
33.7798,-118.2656,90744,50,M,White,Misdemeanor,2018-12-12
34.1837,-118.4465,91401,20,M,Other,Misdemeanor,2018-12-12
34.2464,-118.582,91311,24,M,White,Felony,2018-12-12
34.2905,-118.5455,91326,22,M,LatinX,Misdemeanor,2018-12-12
34.2066,-118.5535,91335,51,M,LatinX,Misdemeanor,2018-12-12
33.9401,-118.2761,90003,52,M,Black,Felony,2018-12-12
34.1837,-118.4465,91401,24,M,Other,Misdemeanor,2018-12-12
34.2022,-118.5335,91335,58,M,LatinX,Felony,2018-12-12
33.9357,-118.2652,90061,18,M,LatinX,Felony,2018-12-12
34.0216,-118.2002,90023,33,M,LatinX,Misdemeanor,2018-12-12
34.2905,-118.5455,91326,27,M,LatinX,Misdemeanor,2018-12-12
33.9698,-118.2827,90003,38,F,Black,Misdemeanor,2018-12-12
33.9457,-118.243,90002,46,F,Black,Felony,2018-12-12
34.1938,-118.4702,91406,59,M,White,Misdemeanor,2018-12-12
34.244,-118.5583,91324,39,F,LatinX,Misdemeanor,2018-12-12
33.9832,-118.4327,90292,27,M,White,Misdemeanor,2018-12-12
34.0109,-118.3084,90062,56,M,Black,Misdemeanor,2018-12-12
34.0756,-118.204,90031,36,M,LatinX,Felony,2018-12-12
34.1866,-118.5448,91335,18,M,Black,Felony,2018-12-12
34.0086,-118.2474,90011,47,M,LatinX,Felony,2018-12-12
34.0601,-118.2761,90057,44,M,Other,Misdemeanor,2018-12-12
33.9675,-118.2608,90001,38,M,LatinX,Felony,2018-12-12
34.0601,-118.2761,90057,32,M,White,Infraction,2018-12-12
33.96,-118.309,90047,55,M,Black,Felony,2018-12-12
33.9542,-118.2827,90003,15,F,LatinX,Dependent,2018-12-12
34.0339,-118.3078,90018,27,M,Black,Felony,2018-12-12
34.1132,-118.2037,90042,31,M,LatinX,Felony,2018-12-12
34.0654,-118.3016,90020,35,M,Other,Felony,2018-12-12
34.0549,-118.2426,90012,20,M,Black,Felony,2018-12-12
34.0199,-118.3351,90016,64,M,Black,Felony,2018-12-12
34.098,-118.3252,90028,29,M,Black,Misdemeanor,2018-12-12
34.0391,-118.2581,90015,54,M,Black,Misdemeanor,2018-12-12
34.0326,-118.335,90016,54,M,Other,Misdemeanor,2018-12-12
33.9832,-118.4327,90292,64,M,White,Misdemeanor,2018-12-12
34.3204,-118.455,91342,24,F,LatinX,Felony,2018-12-12
33.9601,-118.2695,90003,22,M,Black,Felony,2018-12-12
33.9918,-118.4791,NA,36,M,Black,Infraction,2018-12-12
34.0718,-118.198,90031,22,F,LatinX,Felony,2018-12-12
34.0885,-118.3114,90038,21,M,LatinX,Misdemeanor,2018-12-12
34.2143,-118.5534,91335,34,F,LatinX,Misdemeanor,2018-12-12
34.2625,-118.4361,91331,39,M,LatinX,Misdemeanor,2018-12-12
33.9415,-118.2462,90002,14,M,LatinX,Felony,2018-12-12
34.0529,-118.2819,90006,55,M,Black,Felony,2018-12-12
34.0423,-118.2452,90014,61,M,Black,Misdemeanor,2018-12-12
34.0853,-118.3288,90038,28,M,Black,Felony,2018-12-12
34.2131,-118.4584,91405,31,F,Black,Misdemeanor,2018-12-11
33.9708,-118.2783,90003,34,M,LatinX,Misdemeanor,2018-12-11
34.1837,-118.4465,91401,43,M,Black,Misdemeanor,2018-12-11
34.1903,-118.4052,91606,22,M,LatinX,Misdemeanor,2018-12-11
34.2,-118.5688,91306,19,M,LatinX,Felony,2018-12-11
33.942,-118.4095,90045,49,M,Other,Misdemeanor,2018-12-11
34.017,-118.3477,90016,24,M,Black,Felony,2018-12-11
34.1827,-118.4465,91401,39,F,White,Felony,2018-12-11
34.0885,-118.3033,90029,48,M,White,Felony,2018-12-11
34.1016,-118.3267,90028,28,M,Black,Misdemeanor,2018-12-11
34.0428,-118.2461,90014,37,M,Black,Felony,2018-12-11
34.188,-118.6002,91303,37,F,Other,Misdemeanor,2018-12-11
34.0388,-118.2717,90015,34,M,Black,Misdemeanor,2018-12-11
34.0346,-118.2572,90015,37,M,Black,Misdemeanor,2018-12-11
34.0506,-118.2124,90033,24,M,LatinX,Felony,2018-12-11
34.0537,-118.2455,90012,42,F,White,Infraction,2018-12-11
34.2214,-118.4699,91406,35,M,White,Misdemeanor,2018-12-11
34.203,-118.4662,91405,48,M,Other,Misdemeanor,2018-12-11
33.9467,-118.2871,90044,21,M,Black,Felony,2018-12-11
33.9892,-118.3089,90047,60,M,Black,Felony,2018-12-11
34.0756,-118.2683,90026,28,M,LatinX,Other,2018-12-11
34.1794,-118.4485,91401,27,F,LatinX,Other,2018-12-11
34.0219,-118.2571,90011,40,M,LatinX,Misdemeanor,2018-12-11
34.1867,-118.3703,91606,29,M,LatinX,Misdemeanor,2018-12-11
34.053,-118.2444,90012,53,M,Black,Misdemeanor,2018-12-11
34.0653,-118.3269,90020,28,M,White,Felony,2018-12-11
34.0637,-118.2899,90020,15,M,LatinX,Misdemeanor,2018-12-11
33.9633,-118.2783,90003,56,M,Other,Misdemeanor,2018-12-11
33.9727,-118.285,90044,54,M,LatinX,Misdemeanor,2018-12-11
34.1839,-118.4605,91411,36,M,LatinX,Felony,2018-12-11
34.145,-118.3725,91602,37,M,White,Felony,2018-12-11
33.9932,-118.3002,90037,58,M,Black,Misdemeanor,2018-12-11
34.1553,-118.6044,91364,26,F,White,Misdemeanor,2018-12-11
34.0472,-118.3116,90019,29,M,Black,Felony,2018-12-11
34.0577,-118.3082,90005,30,M,Other,Felony,2018-12-11
34.0372,-118.2476,90021,51,M,Black,Felony,2018-12-11
34.0121,-118.2945,90037,26,M,LatinX,Felony,2018-12-11
34.0687,-118.3567,90036,31,M,White,Felony,2018-12-11
34.2051,-118.416,91605,32,F,LatinX,Misdemeanor,2018-12-11
33.958,-118.317,90047,17,M,Black,Felony,2018-12-11
34.0253,-118.2224,90023,32,M,LatinX,Misdemeanor,2018-12-11
34.0302,-118.2452,90021,19,M,LatinX,Misdemeanor,2018-12-11
33.9966,-118.2652,90011,39,F,LatinX,Felony,2018-12-11
33.949,-118.3744,90045,41,F,LatinX,Felony,2018-12-11
34.0761,-118.3766,90048,51,M,LatinX,Misdemeanor,2018-12-11
34.0935,-118.2932,90029,14,F,LatinX,Dependent,2018-12-11
34.1373,-118.2146,90041,27,F,White,Misdemeanor,2018-12-11
34.2051,-118.416,91605,31,M,LatinX,Misdemeanor,2018-12-11
34.0582,-118.2387,90012,34,M,LatinX,Misdemeanor,2018-12-11
34.1867,-118.4509,91411,66,F,White,Misdemeanor,2018-12-11
34.0495,-118.2458,90013,43,F,LatinX,Misdemeanor,2018-12-11
34.057,-118.2779,90057,31,M,LatinX,Felony,2018-12-11
33.9727,-118.285,90044,54,M,Other,Misdemeanor,2018-12-11
34.1975,-118.5174,91406,42,M,LatinX,Misdemeanor,2018-12-11
