latitude,longitude,zipcode,age,sex,race_cat,arrest_type,arr_date2
34.1367,-118.2713,90039,26,M,LatinX,Misdemeanor,2018-08-08
34.0251,-118.3722,90016,31,M,LatinX,Misdemeanor,2018-08-08
34.1649,-118.3637,91601,20,M,Black,Felony,2018-08-08
34.2012,-118.5147,91406,50,M,Other,Misdemeanor,2018-08-08
34.0309,-118.3078,90018,53,M,LatinX,Misdemeanor,2018-08-08
34.0145,-118.298,90037,31,M,Black,Felony,2018-08-08
34.0549,-118.2778,90057,26,M,LatinX,Infraction,2018-08-08
34.1837,-118.4465,91401,21,F,LatinX,Misdemeanor,2018-08-08
34.0181,-118.4364,90066,57,M,White,Felony,2018-08-08
34.0492,-118.2391,90012,30,M,Black,Misdemeanor,2018-08-08
33.9708,-118.2783,90003,33,M,LatinX,Misdemeanor,2018-08-08
34.1992,-118.5943,91303,15,M,Black,Felony,2018-08-08
34.194,-118.3779,91605,42,M,Black,Felony,2018-08-08
34.0439,-118.2479,90014,28,M,LatinX,Misdemeanor,2018-08-08
34.0399,-118.3328,90016,25,M,Black,Felony,2018-08-08
34.0421,-118.2469,90014,51,M,Black,Felony,2018-08-08
34.0091,-118.2762,90037,27,F,Black,Felony,2018-08-08
34.0039,-118.2652,90011,29,M,LatinX,Felony,2018-08-08
34.0187,-118.2118,90023,23,F,LatinX,Felony,2018-08-08
34.0359,-118.2531,90015,27,M,Black,Felony,2018-08-08
34.0929,-118.3048,90029,51,M,White,Felony,2018-08-08
33.8656,-118.3091,90248,44,M,LatinX,Misdemeanor,2018-08-08
33.8834,-118.2913,90247,71,M,LatinX,Felony,2018-08-08
34.1052,-118.3267,90028,48,M,White,Infraction,2018-08-08
34.0777,-118.2892,90004,40,M,Black,Felony,2018-08-08
34.1866,-118.4992,91406,25,F,White,Misdemeanor,2018-08-08
34.2084,-118.5077,91406,29,M,LatinX,Misdemeanor,2018-08-08
34.3062,-118.4448,91342,19,M,LatinX,Felony,2018-08-08
34.1939,-118.5011,91406,28,M,LatinX,Felony,2018-08-08
34.0372,-118.2418,90021,55,M,Black,Misdemeanor,2018-08-08
34.1005,-118.3166,90028,28,M,LatinX,Infraction,2018-08-08
33.9317,-118.3741,90045,38,M,LatinX,Felony,2018-08-08
34.0458,-118.243,90013,58,M,Black,Misdemeanor,2018-08-08
34.0844,-118.3222,90038,34,F,Black,Infraction,2018-08-08
34.0981,-118.3113,90028,47,M,LatinX,Felony,2018-08-08
34.1005,-118.3166,90028,20,M,LatinX,Infraction,2018-08-08
34.0407,-118.2468,90014,48,M,Black,Misdemeanor,2018-08-08
34.135,-118.3612,91604,51,M,Black,Felony,2018-08-08
34.2103,-118.3758,91352,41,M,Other,Felony,2018-08-08
34.0174,-118.2621,90011,35,M,LatinX,Other,2018-08-08
33.7909,-118.2975,90710,19,M,Black,Misdemeanor,2018-08-08
34.1079,-118.3337,90068,27,M,White,Misdemeanor,2018-08-08
34.0626,-118.4462,90024,21,M,LatinX,Felony,2018-08-08
34.1066,-118.2813,90027,33,F,LatinX,Misdemeanor,2018-08-08
34.203,-118.5361,91335,27,M,LatinX,Misdemeanor,2018-08-08
34.0417,-118.2443,90021,56,M,Black,Felony,2018-08-08
34.2516,-118.4203,91331,69,M,LatinX,Misdemeanor,2018-08-08
33.8583,-118.2994,90502,59,M,White,Misdemeanor,2018-08-08
33.7105,-118.286,90731,47,M,White,Felony,2018-08-08
34.0407,-118.2468,90014,26,M,LatinX,Felony,2018-08-08
34.1703,-118.4662,91411,30,F,White,Misdemeanor,2018-08-08
34.1837,-118.4465,91401,77,M,LatinX,Misdemeanor,2018-08-08
34.0601,-118.2761,90057,56,M,White,Misdemeanor,2018-08-08
34.0871,-118.3299,90038,22,F,Black,Felony,2018-08-08
34.0187,-118.2118,90023,34,M,LatinX,Other,2018-08-08
34.0625,-118.2714,90057,37,M,LatinX,Infraction,2018-08-08
34.2391,-118.4535,91402,28,F,LatinX,Felony,2018-08-08
33.9708,-118.2783,90003,42,M,Black,Misdemeanor,2018-08-08
34.2012,-118.5099,91406,50,M,LatinX,Misdemeanor,2018-08-08
33.9555,-118.2782,90003,38,M,Black,Misdemeanor,2018-08-08
34.043,-118.242,90013,39,F,Black,Misdemeanor,2018-08-08
33.9933,-118.3089,90062,37,M,LatinX,Misdemeanor,2018-08-08
34.1042,-118.3361,90028,23,M,LatinX,Felony,2018-08-08
34.0541,-118.2621,90017,30,M,Black,Felony,2018-08-08
34.0433,-118.2488,90014,53,M,LatinX,Misdemeanor,2018-08-08
34.0454,-118.2422,90013,47,M,Black,Misdemeanor,2018-08-08
34.2084,-118.5011,91406,21,M,LatinX,Felony,2018-08-08
34.045,-118.264,90015,39,M,Other,Misdemeanor,2018-08-08
33.9941,-118.2893,90037,27,F,Black,Misdemeanor,2018-08-08
34.0454,-118.2422,90013,32,F,LatinX,Misdemeanor,2018-08-08
33.9893,-118.2593,90011,54,M,Black,Misdemeanor,2018-08-08
34.0437,-118.2455,90013,34,M,Black,Misdemeanor,2018-08-08
34.0862,-118.3091,90029,32,M,Black,Felony,2018-08-08
34.0601,-118.2761,90057,25,M,LatinX,Misdemeanor,2018-08-08
34.1867,-118.4575,91411,53,M,White,Infraction,2018-08-08
34.0473,-118.2566,90017,24,M,LatinX,Misdemeanor,2018-08-08
33.9947,-118.4805,90291,39,M,Black,Infraction,2018-08-08
34.0435,-118.2427,90013,60,M,LatinX,Felony,2018-08-08
34.1926,-118.6059,91303,25,F,White,Misdemeanor,2018-08-08
34.2778,-118.4512,91340,46,M,LatinX,Felony,2018-08-08
34.1938,-118.4702,91406,20,M,Black,Felony,2018-08-08
34.2121,-118.4629,91405,46,M,White,Misdemeanor,2018-08-08
33.9911,-118.471,90291,53,M,White,Infraction,2018-08-08
34.0372,-118.2418,90021,66,M,LatinX,Misdemeanor,2018-08-08
33.9745,-118.3309,90043,47,M,Black,Felony,2018-08-08
34.244,-118.5583,91324,21,F,LatinX,Misdemeanor,2018-08-08
33.9708,-118.2783,90003,14,M,Black,Felony,2018-08-08
34.0405,-118.2567,90015,22,M,LatinX,Misdemeanor,2018-08-08
34.0601,-118.2761,90057,30,M,White,Misdemeanor,2018-08-08
34.2083,-118.5991,91304,31,M,White,Misdemeanor,2018-08-08
34.1092,-118.1998,90042,19,M,LatinX,Felony,2018-08-08
34.0728,-118.2878,90004,28,M,LatinX,Misdemeanor,2018-08-08
34.0321,-118.4399,90064,26,M,LatinX,Felony,2018-08-08
34.0256,-118.3282,90018,22,M,LatinX,Felony,2018-08-08
34.0256,-118.3282,90018,29,M,LatinX,Misdemeanor,2018-08-08
34.031,-118.411,90064,14,F,LatinX,Misdemeanor,2018-08-08
34.2047,-118.5879,91306,32,M,White,Misdemeanor,2018-08-08
34.2783,-118.4169,91331,46,M,LatinX,Misdemeanor,2018-08-08
33.9885,-118.475,90291,40,M,LatinX,Infraction,2018-08-08
33.9798,-118.2827,90003,25,F,Black,Misdemeanor,2018-08-08
34.0448,-118.2474,90013,60,M,Black,Other,2018-08-08
34.0844,-118.3222,90038,29,M,Black,Infraction,2018-08-08
34.1079,-118.3337,90068,39,M,White,Infraction,2018-08-08
34.0703,-118.2786,90057,27,M,LatinX,Other,2018-08-08
34.1118,-118.1944,90042,31,M,LatinX,Misdemeanor,2018-08-08
33.944,-118.4073,90045,31,M,White,Felony,2018-08-08
34.1079,-118.3337,90068,55,M,White,Misdemeanor,2018-08-08
34.1867,-118.4575,91411,48,M,LatinX,Misdemeanor,2018-08-08
34.2012,-118.3878,91605,27,M,LatinX,Felony,2018-08-07
34.1016,-118.3401,90028,35,M,LatinX,Misdemeanor,2018-08-07
34.0242,-118.3722,90016,51,M,LatinX,Misdemeanor,2018-08-07
33.932,-118.2501,90059,28,F,Black,Felony,2018-08-07
34.2443,-118.4138,91331,34,M,LatinX,Misdemeanor,2018-08-07
34.1827,-118.4465,91401,20,M,LatinX,Other,2018-08-07
34.2012,-118.5158,91406,24,M,Black,Felony,2018-08-07
34.0519,-118.3306,90019,28,M,LatinX,Misdemeanor,2018-08-07
34.08,-118.2606,90026,27,F,White,Misdemeanor,2018-08-07
34.0454,-118.309,90006,19,F,Black,Misdemeanor,2018-08-07
34.0428,-118.2461,90014,38,M,Black,Infraction,2018-08-07
34.0428,-118.2461,90014,65,M,LatinX,Infraction,2018-08-07
34.0502,-118.254,90071,34,M,LatinX,Misdemeanor,2018-08-07
34.039,-118.2444,90021,30,F,Black,Misdemeanor,2018-08-07
34.039,-118.2444,90021,21,M,LatinX,Misdemeanor,2018-08-07
34.0395,-118.2405,90021,62,M,Black,Misdemeanor,2018-08-07
34.0416,-118.244,90021,67,M,Black,Misdemeanor,2018-08-07
34.0435,-118.2471,90014,53,M,Black,Misdemeanor,2018-08-07
34.0417,-118.2443,90021,24,F,LatinX,Misdemeanor,2018-08-07
34.0435,-118.2471,90014,36,M,Black,Misdemeanor,2018-08-07
34.0442,-118.2439,90013,69,M,Black,Misdemeanor,2018-08-07
34.039,-118.2444,90021,47,M,Black,Misdemeanor,2018-08-07
34.0435,-118.2471,90014,74,M,LatinX,Infraction,2018-08-07
34.0417,-118.2443,90021,27,F,Black,Misdemeanor,2018-08-07
34.0446,-118.245,90013,50,M,Black,Infraction,2018-08-07
34.0419,-118.2485,90014,26,M,Black,Misdemeanor,2018-08-07
34.0454,-118.2422,90013,41,F,White,Misdemeanor,2018-08-07
34.0417,-118.2443,90021,55,M,LatinX,Misdemeanor,2018-08-07
34.0412,-118.2474,90014,61,M,Black,Infraction,2018-08-07
34.0429,-118.2397,90013,64,M,Black,Misdemeanor,2018-08-07
34.0419,-118.2485,90014,48,M,LatinX,Infraction,2018-08-07
34.0428,-118.2461,90014,77,M,White,Misdemeanor,2018-08-07
34.0454,-118.2422,90013,40,M,Black,Misdemeanor,2018-08-07
34.039,-118.2444,90021,42,M,Black,Misdemeanor,2018-08-07
34.0419,-118.2485,90014,23,M,Black,Misdemeanor,2018-08-07
34.0435,-118.2471,90014,40,F,LatinX,Misdemeanor,2018-08-07
34.0435,-118.2427,90013,50,M,Black,Misdemeanor,2018-08-07
34.0417,-118.2443,90021,66,M,Black,Misdemeanor,2018-08-07
34.0601,-118.2761,90057,51,M,White,Infraction,2018-08-07
34.0601,-118.2761,90057,62,M,LatinX,Infraction,2018-08-07
34.0601,-118.2761,90057,63,M,LatinX,Infraction,2018-08-07
34.0621,-118.2619,90026,28,M,LatinX,Infraction,2018-08-07
34.058,-118.2759,90057,26,M,LatinX,Misdemeanor,2018-08-07
34.0601,-118.2761,90057,28,F,White,Infraction,2018-08-07
34.0601,-118.2761,90057,40,M,LatinX,Infraction,2018-08-07
34.0529,-118.2819,90006,25,M,Black,Infraction,2018-08-07
34.0601,-118.2761,90057,69,F,White,Infraction,2018-08-07
34.0601,-118.2761,90057,76,M,Black,Infraction,2018-08-07
34.0601,-118.2761,90057,52,M,LatinX,Infraction,2018-08-07
34.0601,-118.2761,90057,44,M,LatinX,Infraction,2018-08-07
34.0601,-118.2761,90057,52,F,Other,Infraction,2018-08-07
33.7978,-118.2899,90710,52,M,White,Misdemeanor,2018-08-07
33.7978,-118.2899,90710,33,F,White,Misdemeanor,2018-08-07
33.7978,-118.2899,90710,36,F,White,Misdemeanor,2018-08-07
33.7978,-118.2899,90710,32,F,LatinX,Misdemeanor,2018-08-07
33.7978,-118.2899,90710,54,M,White,Misdemeanor,2018-08-07
33.7941,-118.29,90710,42,F,White,Misdemeanor,2018-08-07
33.7978,-118.2899,90710,41,M,White,Misdemeanor,2018-08-07
33.7978,-118.2899,90710,28,F,LatinX,Misdemeanor,2018-08-07
33.7978,-118.2899,90710,40,F,Black,Misdemeanor,2018-08-07
33.7978,-118.2899,90710,50,F,White,Misdemeanor,2018-08-07
33.7978,-118.2899,90710,55,F,White,Misdemeanor,2018-08-07
33.7978,-118.2899,90710,49,M,LatinX,Misdemeanor,2018-08-07
34.1006,-118.3417,90028,27,M,Other,Infraction,2018-08-07
34.104,-118.3297,90028,56,M,White,Misdemeanor,2018-08-07
34.1043,-118.3224,90028,24,M,White,Infraction,2018-08-07
34.0951,-118.2171,90065,56,M,LatinX,Misdemeanor,2018-08-07
34.2121,-118.4662,91405,18,F,White,Misdemeanor,2018-08-07
34.0808,-118.2655,90026,54,M,White,Misdemeanor,2018-08-07
34.08,-118.2606,90026,47,M,White,Misdemeanor,2018-08-07
34.2121,-118.4662,91405,20,F,Black,Misdemeanor,2018-08-07
34.0904,-118.2128,90065,56,M,LatinX,Misdemeanor,2018-08-07
34.08,-118.2606,90026,36,M,White,Misdemeanor,2018-08-07
34.0907,-118.2121,90065,53,M,LatinX,Misdemeanor,2018-08-07
34.2022,-118.4662,91405,26,F,Other,Misdemeanor,2018-08-07
34.08,-118.2606,90026,41,M,White,Misdemeanor,2018-08-07
34.2048,-118.4659,91405,25,F,Black,Misdemeanor,2018-08-07
34.0832,-118.2572,90026,38,M,LatinX,Misdemeanor,2018-08-07
34.08,-118.2606,90026,38,M,White,Misdemeanor,2018-08-07
33.988,-118.4703,90291,23,M,Other,Infraction,2018-08-07
33.9926,-118.4787,90291,29,F,White,Infraction,2018-08-07
33.9926,-118.4787,90291,43,F,White,Infraction,2018-08-07
34.0053,-118.4432,90066,26,M,Other,Misdemeanor,2018-08-07
33.994,-118.4798,90291,68,M,Black,Infraction,2018-08-07
34.2012,-118.3866,91605,46,M,LatinX,Infraction,2018-08-07
34.2069,-118.4097,91605,34,M,Other,Misdemeanor,2018-08-07
34.2012,-118.3866,91605,45,M,LatinX,Infraction,2018-08-07
34.1762,-118.3615,91601,49,M,LatinX,Misdemeanor,2018-08-07
34.2905,-118.5455,91326,18,M,LatinX,Misdemeanor,2018-08-07
34.2247,-118.4677,91343,31,M,LatinX,Misdemeanor,2018-08-07
34.2905,-118.5455,91326,29,M,LatinX,Misdemeanor,2018-08-07
34.2905,-118.5455,91326,21,M,LatinX,Misdemeanor,2018-08-07
34.2905,-118.5455,91326,16,M,LatinX,Misdemeanor,2018-08-07
34.244,-118.5583,91324,29,F,LatinX,Misdemeanor,2018-08-07
34.2905,-118.5455,91326,20,M,LatinX,Misdemeanor,2018-08-07
34.2905,-118.5455,91326,22,F,LatinX,Misdemeanor,2018-08-07
34.2905,-118.5455,91326,19,M,LatinX,Misdemeanor,2018-08-07
34.2905,-118.5455,91326,22,M,LatinX,Misdemeanor,2018-08-07
34.2221,-118.4282,91402,30,M,LatinX,Infraction,2018-08-07
34.2905,-118.5455,91326,20,M,White,Misdemeanor,2018-08-07
34.2247,-118.4677,91343,37,M,LatinX,Misdemeanor,2018-08-07
34.2905,-118.5455,91326,18,M,LatinX,Misdemeanor,2018-08-07
34.2905,-118.5455,91326,21,M,LatinX,Misdemeanor,2018-08-07
34.2905,-118.5455,91326,16,M,Other,Misdemeanor,2018-08-07
34.2391,-118.5295,91330,27,M,LatinX,Misdemeanor,2018-08-07
34.0538,-118.4443,90024,53,M,Other,Misdemeanor,2018-08-07
34.0442,-118.2439,90013,54,M,White,Other,2018-08-07
34.0503,-118.2765,90006,16,F,LatinX,Felony,2018-08-07
34.1576,-118.438,91423,26,M,LatinX,Misdemeanor,2018-08-07
34.0246,-118.1998,90023,20,M,LatinX,Misdemeanor,2018-08-07
33.7343,-118.2946,90731,47,M,White,Misdemeanor,2018-08-07
34.0395,-118.2405,90021,46,M,Black,Misdemeanor,2018-08-07
34.2894,-118.4508,91342,30,F,LatinX,Felony,2018-08-07
34.0189,-118.2481,90011,40,M,LatinX,Felony,2018-08-07
34.214,-118.3591,91352,22,F,LatinX,Misdemeanor,2018-08-07
34.1956,-118.5906,91303,61,M,LatinX,Misdemeanor,2018-08-07
33.9311,-118.2493,90059,19,F,Black,Felony,2018-08-07
34.2107,-118.6545,91304,28,M,Other,Felony,2018-08-07
34.0866,-118.2127,90031,31,M,Black,Misdemeanor,2018-08-07
34.098,-118.3483,90046,29,M,LatinX,Misdemeanor,2018-08-07
34.2121,-118.4662,91405,20,F,Black,Misdemeanor,2018-08-07
34.0256,-118.3138,90018,25,M,LatinX,Felony,2018-08-07
34.1837,-118.4465,91401,49,M,LatinX,Misdemeanor,2018-08-07
33.999,-118.3089,90062,34,F,Black,Misdemeanor,2018-08-07
33.9536,-118.3167,90047,26,M,Black,Felony,2018-08-07
34.0407,-118.2468,90014,49,M,Black,Felony,2018-08-07
34.046,-118.2509,90014,19,M,LatinX,Felony,2018-08-07
34.0404,-118.2504,90014,18,M,Black,Felony,2018-08-07
34.0174,-118.2621,90011,21,M,LatinX,Misdemeanor,2018-08-07
34.2012,-118.3703,91605,21,M,LatinX,Felony,2018-08-07
34.2155,-118.6016,91304,34,M,LatinX,Felony,2018-08-07
34.0449,-118.2137,90033,38,M,LatinX,Misdemeanor,2018-08-07
34.2503,-118.5024,91325,37,M,LatinX,Misdemeanor,2018-08-07
33.7978,-118.2898,90710,50,F,LatinX,Misdemeanor,2018-08-07
34.0455,-118.2765,90015,26,M,White,Felony,2018-08-07
34.1017,-118.3224,90028,24,F,Other,Felony,2018-08-07
33.997,-118.4761,90291,48,M,Black,Felony,2018-08-07
33.9983,-118.3002,90037,31,F,LatinX,Felony,2018-08-07
34.0678,-118.4512,90024,20,F,Other,Felony,2018-08-07
34.1081,-118.3308,90068,28,M,White,Misdemeanor,2018-08-07
34.2427,-118.4702,91343,19,M,LatinX,Felony,2018-08-07
33.9401,-118.2761,90003,14,M,Black,Felony,2018-08-07
34.0828,-118.2365,90012,40,M,LatinX,Misdemeanor,2018-08-07
33.9556,-118.2739,90003,29,M,Black,Misdemeanor,2018-08-07
34.1857,-118.4531,91411,40,M,Black,Felony,2018-08-07
34.1837,-118.4465,91401,29,M,White,Misdemeanor,2018-08-07
34.1131,-118.203,90042,23,M,LatinX,Felony,2018-08-07
33.9629,-118.2629,90001,19,M,LatinX,Felony,2018-08-07
34.1929,-118.5431,91335,34,M,LatinX,Misdemeanor,2018-08-07
34.0508,-118.4336,90025,47,M,White,Felony,2018-08-07
34.0713,-118.2291,90012,37,M,LatinX,Misdemeanor,2018-08-07
34.0871,-118.2089,90031,55,M,LatinX,Felony,2018-08-07
34.098,-118.35,90046,38,M,White,Felony,2018-08-07
33.7744,-118.2581,90744,34,M,LatinX,Felony,2018-08-07
34.0332,-118.213,90023,64,M,LatinX,Misdemeanor,2018-08-07
33.9746,-118.3068,90047,43,M,Black,Felony,2018-08-07
34.0601,-118.2761,90057,51,M,White,Felony,2018-08-07
33.9528,-118.2782,90003,29,M,LatinX,Felony,2018-08-07
34.2724,-118.4419,91340,33,M,LatinX,Misdemeanor,2018-08-07
34.2685,-118.4364,91331,23,M,LatinX,Felony,2018-08-07
34.0908,-118.3266,90038,26,M,Black,Misdemeanor,2018-08-07
33.8481,-118.3041,90501,48,F,Black,Misdemeanor,2018-08-07
34.2179,-118.5014,91406,25,M,LatinX,Other,2018-08-07
34.2012,-118.5011,91406,21,M,LatinX,Felony,2018-08-07
34.0944,-118.3212,90028,26,M,White,Misdemeanor,2018-08-07
34.1954,-118.5577,91335,53,M,White,Misdemeanor,2018-08-07
34.0224,-118.2043,90023,40,M,LatinX,Felony,2018-08-07
34.1868,-118.5101,91406,43,M,Other,Felony,2018-08-07
34.0855,-118.3091,90029,33,F,Black,Misdemeanor,2018-08-07
33.7978,-118.2899,90710,31,F,White,Misdemeanor,2018-08-07
33.9492,-118.2695,90003,41,M,LatinX,Felony,2018-08-07
34.227,-118.5885,91304,19,M,Black,Felony,2018-08-07
33.7978,-118.2898,90710,43,M,White,Misdemeanor,2018-08-07
34.2391,-118.5295,91330,45,M,White,Misdemeanor,2018-08-07
34.0597,-118.3112,90005,75,F,Other,Felony,2018-08-07
34.1985,-118.3878,91605,28,M,LatinX,Misdemeanor,2018-08-07
34.0926,-118.3223,90038,52,M,White,Felony,2018-08-07
34.2047,-118.5994,91303,22,M,Black,Misdemeanor,2018-08-07
34.0503,-118.2765,90006,21,M,LatinX,Felony,2018-08-07
34.2179,-118.5014,91406,61,M,White,Felony,2018-08-07
34.0126,-118.3403,90008,37,F,Black,Felony,2018-08-07
34.0956,-118.2918,90029,27,M,Black,Misdemeanor,2018-08-07
34.0242,-118.3722,90016,47,F,Black,Misdemeanor,2018-08-07
33.931,-118.2522,90059,18,F,LatinX,Misdemeanor,2018-08-07
33.7315,-118.2805,90731,21,F,Black,Felony,2018-08-07
34.0174,-118.2621,90011,28,M,LatinX,Felony,2018-08-07
34.1857,-118.4465,91401,30,M,Black,Other,2018-08-07
34.1903,-118.4574,91411,30,F,White,Felony,2018-08-07
34.1922,-118.4236,91401,26,M,LatinX,Felony,2018-08-07
34.079,-118.326,90004,29,F,White,Misdemeanor,2018-08-07
33.9432,-118.2379,90002,58,M,Black,Felony,2018-08-07
34.0503,-118.2765,90006,29,F,LatinX,Felony,2018-08-07
34.0753,-118.3897,90048,53,M,Other,Felony,2018-08-07
34.2427,-118.4702,91343,30,F,LatinX,Felony,2018-08-07
33.741,-118.2838,90731,35,M,White,Felony,2018-08-07
34.0908,-118.3244,90038,54,M,LatinX,Felony,2018-08-07
34.0509,-118.2642,90017,51,M,LatinX,Felony,2018-08-07
34.0442,-118.2439,90013,53,M,LatinX,Other,2018-08-07
34.0467,-118.2126,90033,20,M,LatinX,Felony,2018-08-07
34.2048,-118.4837,91406,26,M,White,Felony,2018-08-07
34.1017,-118.3224,90028,26,M,Black,Felony,2018-08-07
34.1599,-118.4766,91436,31,M,Other,Misdemeanor,2018-08-07
34.0385,-118.5258,90272,21,M,Black,Felony,2018-08-07
34.2012,-118.3681,91505,28,M,White,Felony,2018-08-07
34.1081,-118.3308,90068,28,M,White,Misdemeanor,2018-08-07
34.0596,-118.2749,90057,50,M,LatinX,Misdemeanor,2018-08-07
33.9433,-118.2625,90002,52,M,Black,Misdemeanor,2018-08-07
34.0405,-118.3576,90016,22,M,LatinX,Felony,2018-08-07
34.0473,-118.2827,90006,42,M,LatinX,Misdemeanor,2018-08-07
34.2199,-118.5929,91304,33,M,LatinX,Misdemeanor,2018-08-07
34.0926,-118.3223,90038,38,M,LatinX,Misdemeanor,2018-08-07
34.1984,-118.5579,91335,26,M,White,Misdemeanor,2018-08-07
33.992,-118.4201,90066,31,F,Black,Misdemeanor,2018-08-07
34.0506,-118.2135,90033,54,F,LatinX,Misdemeanor,2018-08-07
34.098,-118.3414,90028,53,M,LatinX,Misdemeanor,2018-08-07
34.0563,-118.2374,90012,21,M,LatinX,Felony,2018-08-07
33.9343,-118.239,90059,25,M,Black,Felony,2018-08-07
33.9806,-118.309,90047,15,M,Black,Misdemeanor,2018-08-07
34.2519,-118.2713,91042,44,M,Other,Felony,2018-08-07
34.0855,-118.3091,90029,18,F,Black,Misdemeanor,2018-08-07
34.1837,-118.4465,91401,33,M,LatinX,Misdemeanor,2018-08-07
34.0515,-118.2424,90012,25,M,LatinX,Misdemeanor,2018-08-07
34.0871,-118.3299,90038,27,M,LatinX,Other,2018-08-07
33.7316,-118.3119,90732,40,M,White,Felony,2018-08-07
34.2148,-118.3538,91352,35,M,LatinX,Felony,2018-08-07
34.2012,-118.3878,91605,36,M,LatinX,Felony,2018-08-07
34.0451,-118.3296,90019,22,M,LatinX,Felony,2018-08-07
33.7875,-118.3043,90710,35,M,LatinX,Felony,2018-08-07
34.1827,-118.4465,91401,23,F,LatinX,Other,2018-08-07
34.0835,-118.3266,90038,39,M,LatinX,Misdemeanor,2018-08-07
33.9528,-118.2782,90003,36,M,LatinX,Felony,2018-08-07
34.2057,-118.464,91405,34,M,LatinX,Misdemeanor,2018-08-07
34.046,-118.2509,90014,24,F,White,Felony,2018-08-07
34.1837,-118.4465,91401,19,F,Other,Misdemeanor,2018-08-07
33.9708,-118.2783,90003,54,M,Black,Misdemeanor,2018-08-07
34.1079,-118.3337,90068,44,F,Black,Misdemeanor,2018-08-07
33.7912,-118.244,90744,26,F,Black,Felony,2018-08-07
33.9929,-118.4112,90230,45,M,LatinX,Felony,2018-08-07
34.0224,-118.2583,90011,36,M,LatinX,Misdemeanor,2018-08-07
34.2048,-118.5306,91335,20,M,LatinX,Felony,2018-08-07
34.0423,-118.2452,90014,34,M,LatinX,Other,2018-08-07
34.0435,-118.2471,90014,34,M,Black,Felony,2018-08-07
34.0504,-118.2409,90012,26,M,White,Felony,2018-08-07
34.2627,-118.4347,91331,35,M,LatinX,Other,2018-08-07
34.0612,-118.2785,90057,22,M,LatinX,Misdemeanor,2018-08-07
34.0503,-118.2765,90006,16,F,LatinX,Felony,2018-08-07
34.0419,-118.5376,90272,19,M,Black,Felony,2018-08-07
34.0023,-118.4698,90291,40,M,LatinX,Misdemeanor,2018-08-07
34.0503,-118.2765,90006,19,F,Other,Felony,2018-08-07
33.7978,-118.2898,90710,43,M,LatinX,Misdemeanor,2018-08-07
34.0454,-118.2422,90013,58,M,Black,Felony,2018-08-07
34.0762,-118.2119,90031,47,M,LatinX,Felony,2018-08-07
34.2402,-118.5807,91311,30,M,Black,Felony,2018-08-07
34.0419,-118.5376,90272,17,M,Black,Felony,2018-08-07
33.9806,-118.309,90047,18,M,Black,Misdemeanor,2018-08-07
34.2012,-118.5158,91406,34,M,LatinX,Felony,2018-08-07
34.1984,-118.5579,91335,23,F,LatinX,Felony,2018-08-07
34.2012,-118.4574,91405,25,F,Black,Misdemeanor,2018-08-07
34.174,-118.4662,91411,45,F,White,Misdemeanor,2018-08-07
34.0515,-118.2424,90012,62,M,Other,Misdemeanor,2018-08-07
34.2195,-118.4321,91402,42,M,Other,Misdemeanor,2018-08-07
33.9921,-118.243,90058,18,M,LatinX,Felony,2018-08-07
33.9773,-118.3732,90045,25,M,LatinX,Felony,2018-08-07
33.8583,-118.2993,90502,40,F,Black,Misdemeanor,2018-08-07
34.0313,-118.2432,90021,49,M,LatinX,Felony,2018-08-07
33.9892,-118.3089,90047,43,M,Black,Misdemeanor,2018-08-07
34.1837,-118.4465,91401,50,M,Other,Misdemeanor,2018-08-07
34.0468,-118.2415,90013,24,M,LatinX,Other,2018-08-07
34.0837,-118.3553,90046,23,M,LatinX,Misdemeanor,2018-08-07
34.2148,-118.5404,91335,22,M,LatinX,Felony,2018-08-07
34.0456,-118.4519,90025,31,F,LatinX,Misdemeanor,2018-08-07
34.1664,-118.5883,91364,33,M,White,Felony,2018-08-07
34.2427,-118.4702,91343,36,M,LatinX,Felony,2018-08-07
34.0562,-118.2673,90017,29,M,LatinX,Other,2018-08-07
34.0431,-118.2536,90014,21,F,White,Felony,2018-08-07
34.0926,-118.3234,90038,27,F,White,Misdemeanor,2018-08-07
34.0765,-118.4379,90024,23,M,Black,Felony,2018-08-07
33.9449,-118.4059,90045,32,M,Other,Felony,2018-08-07
34.2179,-118.5014,91406,27,F,LatinX,Other,2018-08-07
33.9432,-118.2379,90002,29,M,Black,Felony,2018-08-07
33.9601,-118.2827,90003,31,M,Black,Misdemeanor,2018-08-07
34.2253,-118.4369,91402,39,M,LatinX,Felony,2018-08-07
34.0951,-118.2171,90065,37,M,LatinX,Felony,2018-08-07
34.0601,-118.2761,90057,52,M,LatinX,Misdemeanor,2018-08-07
34.2519,-118.2713,91042,33,M,Other,Misdemeanor,2018-08-07
34.0268,-118.2808,90007,47,M,LatinX,Felony,2018-08-07
34.0986,-118.388,90069,62,M,White,Misdemeanor,2018-08-07
34.1576,-118.438,91423,27,M,Other,Misdemeanor,2018-08-07
33.7978,-118.2898,90710,33,M,LatinX,Misdemeanor,2018-08-07
34.2214,-118.4677,91402,44,M,Other,Felony,2018-08-07
33.9433,-118.4072,90045,34,F,White,Misdemeanor,2018-08-07
33.9695,-118.4606,NA,33,M,White,Felony,2018-08-07
33.9669,-118.2783,90003,26,M,Black,Felony,2018-08-07
34.0203,-118.2852,90089,33,M,LatinX,Misdemeanor,2018-08-07
